,date,has_setlist,name,tour,venue
1821,22-01-1989,False,Yngwie J. Malmsteen,Odyssey,Dvorets Sporta Luzhniki
1822,21-01-1989,False,Yngwie J. Malmsteen,Odyssey,Dvorets Sporta Luzhniki
1823,20-01-1989,False,Yngwie J. Malmsteen,Odyssey,Dvorets Sporta Luzhniki
1824,19-01-1989,False,Yngwie J. Malmsteen,Odyssey,Dvorets Sporta Luzhniki
1825,18-01-1989,False,Yngwie J. Malmsteen,Odyssey,Dvorets Sporta Luzhniki
1826,22-11-1988,True,Bonnie Tyler,No Tour Assigned,Olympijskiy Stadium
1827,31-08-1988,True,Status Quo,Ain't Complaining,Olympijskiy Stadium
1828,30-08-1988,True,Status Quo,Ain't Complaining,Olympijskiy Stadium
1829,29-08-1988,True,Status Quo,Ain't Complaining,Olympijskiy Stadium
1830,28-08-1988,True,Status Quo,Ain't Complaining,Olympijskiy Stadium
1831,27-08-1988,True,Status Quo,Ain't Complaining,Olympijskiy Stadium
1832,26-08-1988,True,Status Quo,Ain't Complaining,Olympijskiy Stadium
1833,24-08-1988,True,Status Quo,Ain't Complaining,Olympijskiy Stadium
1834,23-08-1988,True,Status Quo,Ain't Complaining,Olympijskiy Stadium
1835,22-08-1988,True,Status Quo,Ain't Complaining,Olympijskiy Stadium
1836,21-08-1988,True,Status Quo,Ain't Complaining,Olympijskiy Stadium
1837,18-08-1988,True,Status Quo,Ain't Complaining,Olympijskiy Stadium
1838,17-08-1988,True,Status Quo,Ain't Complaining,Olympijskiy Stadium
1839,16-08-1988,True,Status Quo,Ain't Complaining,Olympijskiy Stadium
1840,05-06-2012,True,Slot,No Tour Assigned,Crocus City Hall
1841,04-06-2012,True,Limp Bizkit,European Tour 2012,Stadium Live
1842,02-06-2012,True,Cannibal Corpse,European Torture 2012,Milk
1843,02-06-2012,False,I Am Kloot,No Tour Assigned,Hermitage Garden
1844,02-06-2012,False,Pink Martini,No Tour Assigned,Arkhangelskoe Park
1845,02-06-2012,False,In Blood We Trust,No Tour Assigned,Plan B Club
1846,02-06-2012,False,Fanfarlo,No Tour Assigned,Hermitage Garden
1847,02-06-2012,True,Dimmu Borgir,An evening with Dimmu Borgir,Arena Moscow
1848,02-06-2012,True,Antony and the Johnsons,No Tour Assigned,Hermitage Garden
1849,01-06-2012,True,The Prodigy,No Tour Assigned,Stadium Live
1850,01-06-2012,True,Splean,No Tour Assigned,Zeleniy Theater
1851,01-06-2012,True,Julia Volkova,No Tour Assigned,Olympijskiy Stadium
1852,01-06-2012,True,Crimson Blue,No Tour Assigned,Barricada
1853,31-05-2012,True,Annihilator,No Tour Assigned,Milk
1854,31-05-2012,False,Download,No Tour Assigned,Plan B Club
1855,31-05-2012,False,Arms and Sleepers,No Tour Assigned,Gogol'
1856,31-05-2012,False,FM Belfast,No Tour Assigned,China-Town-Cafe
1857,31-05-2012,False,Shadow Host,No Tour Assigned,Milk
1858,31-05-2012,True,The Prodigy,No Tour Assigned,Stadium Live
1859,30-05-2012,False,Pitbull,No Tour Assigned,Crocus City Hall
1860,05-03-2011,True,girugämesh,"WORLD TOUR 2011 ""Here we go!!""",Tochka
1861,05-03-2011,False,Datura,No Tour Assigned,M-club
1862,05-03-2011,False,Funeral Dress,No Tour Assigned,Plan B Club
1863,04-03-2011,True,The Bohemians,No Tour Assigned,Plan B Club
1864,04-03-2011,False,Patrick Fiori,No Tour Assigned,Teatr Estradi
1865,03-03-2011,False,Mooncake,No Tour Assigned,16 Tons
1866,03-03-2011,True,On-The-Go,No Tour Assigned,16 Tons
1867,03-03-2011,False,Patrick Fiori,No Tour Assigned,Teatr Estradi
1868,03-03-2011,False,Corvus Corax,No Tour Assigned,Tochka
1869,03-03-2011,True,On-The-Go,No Tour Assigned,TV Rain Studio
1870,27-02-2011,False,Dmitri Pokrovsky Ensemble,No Tour Assigned,
1871,27-02-2011,False,Al Jarreau,No Tour Assigned,Crocus City Hall
1872,27-02-2011,True,Rise and Fall,No Tour Assigned,Aktoviy Zal
1873,27-02-2011,False,Everything Is Made in China,No Tour Assigned,16 Tons
1874,26-02-2011,True,Chris Slade,No Tour Assigned,Music Town
1875,26-02-2011,True,Branches of The Past,No Tour Assigned,M-club
1876,26-02-2011,False,Dirtyphonics,No Tour Assigned,Arena Moscow
1877,26-02-2011,False,The Panacea,No Tour Assigned,Arena Moscow
1878,26-02-2011,False,Bes,No Tour Assigned,Arena Moscow
1879,26-02-2011,True,Chris Holmes,No Tour Assigned,Music Town
1880,22-04-2015,True,The Baseballs,No Tour Assigned,Yotaspace
1881,22-04-2015,False,Charles Aznavour,No Tour Assigned,Crocus City Hall
1882,21-04-2015,False,Tommy Emmanuel,No Tour Assigned,Crocus City Hall
1883,21-04-2015,True,Led Stul 42,No Tour Assigned,Club Teatr'
1884,20-04-2015,False,Intronaut,No Tour Assigned,Volta Club
1885,20-04-2015,True,System of a Down,Wake Up the Souls Tour,Olympijskiy Stadium
1886,18-04-2015,True,In Extremo,No Tour Assigned,Ray Just Arena
1887,18-04-2015,True,Jenny Berggren,No Tour Assigned,The Spirit of 90's Club
1888,18-04-2015,True,Abney Park,No Tour Assigned,Volta Club
1889,18-04-2015,True,Our Last Night,No Tour Assigned,Yotaspace
1890,17-04-2015,False,Stillife,No Tour Assigned,Grand Bourbon Street
1891,17-04-2015,True,Lamb,No Tour Assigned,Yotaspace
1892,17-04-2015,True,Pinkshinyultrablast,No Tour Assigned,Dewar's Powerhouse
1893,16-04-2015,True,Beyond All Recognition,No Tour Assigned,Seven Club
1894,15-04-2015,True,And So I Watch You From Afar,Heirs,Club Teatr'
1895,15-04-2015,True,Adaen,No Tour Assigned,Brooklyn Hall
1896,12-04-2015,True,Robbie Williams,Let Me Entertain You Tour,Olympijskiy Stadium
1897,12-04-2015,False,SubRosa,No Tour Assigned,Rock House
1898,12-04-2015,True,Baskery,Let Me Entertain You Tour,Olympijskiy Stadium
1899,12-04-2015,True,Carnifex,Russia Belarus Tour 2015,Volta Club
1900,27-07-2017,True,Tigress,No Tour Assigned,GlavClub
1901,25-07-2017,True,Megadeth,Dystopia World Tour,Stadium Live
1902,22-07-2017,True,Ellie Goulding,No Tour Assigned,Luzhnetskaya naberezhnaya
1903,22-07-2017,False,Ivan Dorn,No Tour Assigned,Luzhnetskaya naberezhnaya
1904,22-07-2017,False,Her,No Tour Assigned,Luzhnetskaya naberezhnaya
1905,22-07-2017,False,Alma,No Tour Assigned,Luzhnetskaya naberezhnaya
1906,22-07-2017,True,Years & Years,No Tour Assigned,Luzhnetskaya naberezhnaya
1907,22-07-2017,False,Alexandra Savior,No Tour Assigned,Luzhnetskaya naberezhnaya
1908,21-07-2017,True,Crystal Castles,Amnesty (I),GlavClub
1909,21-07-2017,True,Dolphin,No Tour Assigned,Gipsy Club
1910,21-07-2017,False,Anacondaz,No Tour Assigned,FLACON
1911,20-07-2017,False,Acid King,No Tour Assigned,Volta Club
1912,19-07-2017,False,The Hatters,No Tour Assigned,Gipsy Club
1913,19-07-2017,True,London Grammar,No Tour Assigned,"Garage, Museum of Contemporary Art"
1914,17-07-2017,True,Imagine Dragons,No Tour Assigned,Olympijskiy Stadium
1915,15-07-2017,True,Depeche Mode,Global Spirit Tour,Otkritie Arena
1916,15-07-2017,False,Maya Jane Coles,No Tour Assigned,Otkritie Arena
1917,15-07-2017,True,Wardruna,No Tour Assigned,Kolomenskoe Park
1918,15-07-2017,False,Heaven in Her Arms,No Tour Assigned,LES
1919,14-07-2017,True,$uicideboy$,No Tour Assigned,Yotaspace
1920,22-05-2013,True,Lindsey Stirling,No Tour Assigned,P!PL
1921,22-05-2013,False,Fallulah,No Tour Assigned,Gorky Park
1922,22-05-2013,False,The Shrine,No Tour Assigned,Plan B Club
1923,22-05-2013,False,Tinavie,No Tour Assigned,Gorky Park
1924,22-05-2013,False,Nina Karlsson,No Tour Assigned,Gorky Park
1925,21-05-2013,True,The Irrepressibles,No Tour Assigned,Gorky Park
1926,20-05-2013,False,SunSay,No Tour Assigned,Gorky Park
1927,20-05-2013,True,Woodkid,The Golden Age,Gorky Park
1928,19-05-2013,True,The Bohemians,No Tour Assigned,Plan B Club
1929,19-05-2013,False,Coockoo,No Tour Assigned,Gorky Park
1930,19-05-2013,False,Josh Groban,No Tour Assigned,Crocus City Hall
1931,19-05-2013,True,Chelsea Wolfe,No Tour Assigned,16 Tons
1932,19-05-2013,False,The Correspondents,No Tour Assigned,Gorky Park
1933,19-05-2013,False,Intohimo,No Tour Assigned,Plan B Club
1934,19-05-2013,True,Solowshow*,No Tour Assigned,Music Town
1935,19-05-2013,False,Grisha Urgant,No Tour Assigned,Gorky Park
1936,19-05-2013,True,Naevus,Stations 2013,16 Tons
1937,18-05-2013,True,Rockstar,Rockstar,Rockstar Bar
1938,18-05-2013,False,We Butter the Bread With Butter,No Tour Assigned,Plan B Club
1939,18-05-2013,False,2:54,No Tour Assigned,Muzeon Park
1940,10-08-2009,True,Branches of The Past,No Tour Assigned,XO club
1941,09-08-2009,False,Amanda Palmer,No Tour Assigned,Ikra
1942,08-08-2009,False,Fan Death,No Tour Assigned,Kolomenskoe Park
1943,08-08-2009,False,These New Puritans,No Tour Assigned,Kolomenskoe Park
1944,08-08-2009,False,I.F.K.,No Tour Assigned,Zeleniy Theater
1945,08-08-2009,False,Narkotiki,No Tour Assigned,Kolomenskoe Park
1946,08-08-2009,False,Amatory,No Tour Assigned,Zeleniy Theater
1947,08-08-2009,False,F.P.G.,No Tour Assigned,Zeleniy Theater
1948,08-08-2009,False,Lumen,No Tour Assigned,Zeleniy Theater
1949,08-08-2009,False,Lumen,No Tour Assigned,Zeleniy Theater
1950,08-08-2009,False,Lamat,No Tour Assigned,Open-air
1951,08-08-2009,False,Madness,No Tour Assigned,Kolomenskoe Park
1952,08-08-2009,False,Amanda Palmer,No Tour Assigned,Kolomenskoe Park
1953,08-08-2009,False,Telepathe,No Tour Assigned,Kolomenskoe Park
1954,06-08-2009,False,Effi,No Tour Assigned,Squat Cafe
1955,05-08-2009,False,Effi,No Tour Assigned,Bilingua
1956,04-08-2009,False,Mad Caddies,No Tour Assigned,Tochka
1957,01-08-2009,False,Cryptopsy,No Tour Assigned,XO club
1958,31-07-2009,True,Suzanne Vega,No Tour Assigned,B1 Maximum Club
1959,26-07-2009,False,D’espairsRay,No Tour Assigned,Gaudi
1960,19-06-2016,True,Therr Maitz,No Tour Assigned,Otkritie Arena
1961,19-06-2016,False,Race to Space,No Tour Assigned,Otkritie Arena
1962,19-06-2016,True,SEREBRO,No Tour Assigned,Vegas City Hall
1963,19-06-2016,True,IAMX,No Tour Assigned,Otkritie Arena
1964,19-06-2016,False,Timo Maas,No Tour Assigned,Otkritie Arena
1965,19-06-2016,False,Leeroy Thornhill,No Tour Assigned,Otkritie Arena
1966,18-06-2016,False,NERVO,No Tour Assigned,Olympijskiy Stadium
1967,18-06-2016,False,Lost Frequencies,No Tour Assigned,Olympijskiy Stadium
1968,18-06-2016,False,Steve Angello,No Tour Assigned,Olympijskiy Stadium
1969,18-06-2016,True,PJ Harvey,2016-2017 The Hope Six Demolition Project Tour,Muzeon Park
1970,18-06-2016,True,The Maccabees,Marks to Prove It,Muzeon Park
1971,18-06-2016,True,Django Django,No Tour Assigned,Muzeon Park
1972,18-06-2016,False,Mr. White,No Tour Assigned,Olympijskiy Stadium
1973,18-06-2016,False,Sunnery James & Ryan Marciano,No Tour Assigned,Olympijskiy Stadium
1974,18-06-2016,False,Sander van Doorn,No Tour Assigned,Olympijskiy Stadium
1975,18-06-2016,False,Desolated,No Tour Assigned,
1976,17-06-2016,True,Breaking Benjamin,Dark Before Dawn,Stadium Live
1977,17-06-2016,True,Starset,No Tour Assigned,Stadium Live
1978,17-06-2016,True,EASTER,No Tour Assigned,16 Tons
1979,15-06-2016,True,TesseracT,No Tour Assigned,Volta Club
1980,03-03-2017,True,Sophie Ellis‐Bextor,Familia,Yotaspace
1981,02-03-2017,False,Night Lovell,No Tour Assigned,Volta Club
1982,01-03-2017,True,Scott Bradlee & Postmodern Jukebox,No Tour Assigned,Crocus City Hall
1983,01-03-2017,False,Tequilajazzz,No Tour Assigned,Centralnyi Dom Hudozhnika
1984,26-02-2017,True,Toucan Die,No Tour Assigned,Gorky Park
1985,26-02-2017,True,Magnetic Poetry,No Tour Assigned,Wunder
1986,26-02-2017,False,Nogu Svelo!,No Tour Assigned,Yotaspace
1987,25-02-2017,True,Hardcore Café,No Tour Assigned,Imagine Cafe
1988,25-02-2017,True,Slot,No Tour Assigned,Yotaspace
1989,24-02-2017,False,Exumer,No Tour Assigned,Volta Club
1990,24-02-2017,False,Astronautalis,No Tour Assigned,16 Tons
1991,24-02-2017,True,Epica,The Russian Principle,Izvestiya Hall
1992,24-02-2017,False,Christian Burns,No Tour Assigned,RED
1993,23-02-2017,False,Maloi,No Tour Assigned,Shagi
1994,23-02-2017,False,Bicycles for Afghanistan,No Tour Assigned,Shagi
1995,23-02-2017,True,Lord of the Lost,Raining Stars Tour 2017,Club Teatr'
1996,22-02-2017,True,Alla Borisovna Pugačëva,No Tour Assigned,Crocus City Hall
1997,22-02-2017,True,Deez Nuts,No Tour Assigned,Fassbinder Cinema Bar
1998,22-02-2017,True,EASTER,No Tour Assigned,16 Tons
1999,19-02-2017,True,Primordial,No Tour Assigned,Club Teatr'
2000,19-06-2013,True,Public Image Ltd,No Tour Assigned,Izvestiya Hall
2001,18-06-2013,True,Blackmore's Night,Dancer and the Moon,Crocus City Hall
2002,18-06-2013,True,Montezuma's Revenge,No Tour Assigned,Arena Moscow
2003,18-06-2013,True,Down,No Tour Assigned,Arena Moscow
2004,17-06-2013,False,Madchild,No Tour Assigned,Plan B Club
2005,17-06-2013,True,The Devil Wears Prada,No Tour Assigned,Moskva Hall
2006,17-06-2013,False,Il Divo,The Greatest Hits Tour,Crocus City Hall
2007,16-06-2013,False,Jaga Jazzist,No Tour Assigned,Arkhangelskoe Park
2008,14-06-2013,False,Eddie Izzard,No Tour Assigned,Crocus City Hall
2009,13-06-2013,False,Télépopmusik,No Tour Assigned,16 Tons
2010,13-06-2013,True,Skid Row,United World Rebellion,Moskva Hall
2011,13-06-2013,True,Dub Inc,No Tour Assigned,Izvestiya Hall
2012,12-06-2013,True,P.O.D.,No Tour Assigned,Arena Moscow
2013,12-06-2013,True,HIM,Tears on Tour,Tushino Air Field
2014,12-06-2013,True,Simple Plan,No Tour Assigned,Tushino Air Field
2015,12-06-2013,True,Thirty Seconds to Mars,Love Lust Faith + Dreams,Tushino Air Field
